Start             End               Sif   SrcIPaddress    SrcP  DIf   DstIPaddress    DstP    P Fl Pkts       Octets
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   33254 0     192.168.0.203   6658  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   6658  0     192.168.0.107   33254 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   50662 0     192.168.0.203   7134  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   7134  0     192.168.0.107   50662 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   40706 0     192.168.0.203   8748  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   8748  0     192.168.0.107   40706 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   41918 0     192.168.0.203   8295  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   8295  0     192.168.0.107   41918 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   51148 0     192.168.0.203   1268  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   1268  0     192.168.0.107   51148 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   33356 0     192.168.0.203   1451  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   1451  0     192.168.0.107   33356 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   34478 0     192.168.0.203   5077  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   5077  0     192.168.0.107   34478 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   51584 0     192.168.0.203   6546  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   6546  0     192.168.0.107   51584 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   52554 0     192.168.0.203   985   6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   985   0     192.168.0.107   52554 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   58884 0     192.168.0.203   5461  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   5461  0     192.168.0.107   58884 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   54866 0     192.168.0.203   2914  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   2914  0     192.168.0.107   54866 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   47902 0     192.168.0.203   3937  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   3937  0     192.168.0.107   47902 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   52930 0     192.168.0.203   2234  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   2234  0     192.168.0.107   52930 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   41074 0     192.168.0.203   5107  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   5107  0     192.168.0.107   41074 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   56202 0     192.168.0.203   6078  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   6078  0     192.168.0.107   56202 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   52312 0     192.168.0.203   5940  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   5940  0     192.168.0.107   52312 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   35928 0     192.168.0.203   9874  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   9874  0     192.168.0.107   35928 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   48338 0     192.168.0.203   8933  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   8933  0     192.168.0.107   48338 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   51656 0     192.168.0.203   4278  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   4278  0     192.168.0.107   51656 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   51134 0     192.168.0.203   4566  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   4566  0     192.168.0.107   51134 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   44382 0     192.168.0.203   4864  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   4864  0     192.168.0.107   44382 6   4  1          40        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.107   33562 0     192.168.0.203   9764  6   2  1          60        
0306.01:36:21.401 0306.01:36:21.401 0     192.168.0.203   9764  0     192.168.0.107   33562 6   4  1          40        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.107   40868 0     192.168.0.203   5576  6   2  1          60        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.203   5576  0     192.168.0.107   40868 6   4  1          40        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.107   42486 0     192.168.0.203   8337  6   2  1          60        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.203   8337  0     192.168.0.107   42486 6   4  1          40        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.107   46674 0     192.168.0.203   30    6   2  1          60        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.203   30    0     192.168.0.107   46674 6   4  1          40        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.107   55212 0     192.168.0.203   5381  6   2  1          60        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.203   5381  0     192.168.0.107   55212 6   4  1          40        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.107   44464 0     192.168.0.203   5895  6   2  1          60        
0306.01:36:21.402 0306.01:36:21.402 0     192.168.0.203   5895  0     192.168.0.107   44464 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   51144 0     192.168.0.203   3599  6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   3599  0     192.168.0.107   51144 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   52156 0     192.168.0.203   4670  6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   4670  0     192.168.0.107   52156 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   58110 0     192.168.0.203   688   6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   688   0     192.168.0.107   58110 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   59322 0     192.168.0.203   7284  6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   7284  0     192.168.0.107   59322 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   45930 0     192.168.0.203   6816  6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   6816  0     192.168.0.107   45930 6   4  1          40        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.107   45500 0     192.168.0.203   4005  6   2  1          60        
0306.01:36:21.405 0306.01:36:21.405 0     192.168.0.203   4005  0     192.168.0.107   45500 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   52020 0     192.168.0.203   1950  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   1950  0     192.168.0.107   52020 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   41610 0     192.168.0.203   1845  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   1845  0     192.168.0.107   41610 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   33926 0     192.168.0.203   6229  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   6229  0     192.168.0.107   33926 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   34084 0     192.168.0.203   3455  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   3455  0     192.168.0.107   34084 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   52002 0     192.168.0.203   6915  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   6915  0     192.168.0.107   52002 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   41524 0     192.168.0.203   5179  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   5179  0     192.168.0.107   41524 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   49722 0     192.168.0.203   7072  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   7072  0     192.168.0.107   49722 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   56694 0     192.168.0.203   7644  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   7644  0     192.168.0.107   56694 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   36004 0     192.168.0.203   9010  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   9010  0     192.168.0.107   36004 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   39694 0     192.168.0.203   9124  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   9124  0     192.168.0.107   39694 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   59686 0     192.168.0.203   3666  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   3666  0     192.168.0.107   59686 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   36784 0     192.168.0.203   8606  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   8606  0     192.168.0.107   36784 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   43416 0     192.168.0.203   4292  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   4292  0     192.168.0.107   43416 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   54716 0     192.168.0.203   4154  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   4154  0     192.168.0.107   54716 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   54628 0     192.168.0.203   3273  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   3273  0     192.168.0.107   54628 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   57554 0     192.168.0.203   8907  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   8907  0     192.168.0.107   57554 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   47304 0     192.168.0.203   2841  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   2841  0     192.168.0.107   47304 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   43110 0     192.168.0.203   7073  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   7073  0     192.168.0.107   43110 6   4  1          40        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.107   45178 0     192.168.0.203   6763  6   2  1          60        
0306.01:36:21.406 0306.01:36:21.406 0     192.168.0.203   6763  0     192.168.0.107   45178 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   56238 0     192.168.0.203   9303  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   9303  0     192.168.0.107   56238 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   48050 0     192.168.0.203   461   6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   461   0     192.168.0.107   48050 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   41680 0     192.168.0.203   4209  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   4209  0     192.168.0.107   41680 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   37098 0     192.168.0.203   3981  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   3981  0     192.168.0.107   37098 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   37362 0     192.168.0.203   9261  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   9261  0     192.168.0.107   37362 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   35340 0     192.168.0.203   5937  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   5937  0     192.168.0.107   35340 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   35916 0     192.168.0.203   4674  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   4674  0     192.168.0.107   35916 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   54728 0     192.168.0.203   1605  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   1605  0     192.168.0.107   54728 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   43672 0     192.168.0.203   4480  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   4480  0     192.168.0.107   43672 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   41816 0     192.168.0.203   5738  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   5738  0     192.168.0.107   41816 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   38838 0     192.168.0.203   3283  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   3283  0     192.168.0.107   38838 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   52608 0     192.168.0.203   2000  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   2000  0     192.168.0.107   52608 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   34920 0     192.168.0.203   6613  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   6613  0     192.168.0.107   34920 6   4  1          40        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.107   35724 0     192.168.0.203   9327  6   2  1          60        
0306.01:36:21.409 0306.01:36:21.409 0     192.168.0.203   9327  0     192.168.0.107   35724 6   4  1          40        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.107   44164 0     192.168.0.203   6056  6   2  1          60        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.203   6056  0     192.168.0.107   44164 6   4  1          40        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.107   48398 0     192.168.0.203   1087  6   2  1          60        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.203   1087  0     192.168.0.107   48398 6   4  1          40        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.107   32884 0     192.168.0.203   1924  6   2  1          60        
0306.01:36:21.410 0306.01:36:21.410 0     192.168.0.203   1924  0     192.168.0.107   32884 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   38412 0     192.168.0.203   2120  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   2120  0     192.168.0.107   38412 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   37832 0     192.168.0.203   1080  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   1080  0     192.168.0.107   37832 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   51594 0     192.168.0.203   4101  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   4101  0     192.168.0.107   51594 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   60312 0     192.168.0.203   6732  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   6732  0     192.168.0.107   60312 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   60906 0     192.168.0.203   1090  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   1090  0     192.168.0.107   60906 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   46084 0     192.168.0.203   9591  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   9591  0     192.168.0.107   46084 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   57492 0     192.168.0.203   8634  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   8634  0     192.168.0.107   57492 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   47006 0     192.168.0.203   7160  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   7160  0     192.168.0.107   47006 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   52662 0     192.168.0.203   9391  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   9391  0     192.168.0.107   52662 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   40616 0     192.168.0.203   2541  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   2541  0     192.168.0.107   40616 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   48520 0     192.168.0.203   4379  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   4379  0     192.168.0.107   48520 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   38258 0     192.168.0.203   7422  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   7422  0     192.168.0.107   38258 6   4  1          40        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.107   58464 0     192.168.0.203   3028  6   2  1          60        
0306.01:36:21.411 0306.01:36:21.411 0     192.168.0.203   3028  0     192.168.0.107   58464 6   4  1          40        
0306.01:36:21.413 0306.01:36:21.413 0     192.168.0.107   51048 0     192.168.0.203   4424  6   2  1          60        
0306.01:36:21.413 0306.01:36:21.413 0     192.168.0.203   4424  0     192.168.0.107   51048 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   49760 0     192.168.0.203   3441  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   3441  0     192.168.0.107   49760 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   44482 0     192.168.0.203   9381  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   9381  0     192.168.0.107   44482 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   45160 0     192.168.0.203   6183  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   6183  0     192.168.0.107   45160 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   45716 0     192.168.0.203   3558  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   3558  0     192.168.0.107   45716 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   40116 0     192.168.0.203   1552  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   1552  0     192.168.0.107   40116 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   55798 0     192.168.0.203   5683  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   5683  0     192.168.0.107   55798 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   53368 0     192.168.0.203   5809  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   5809  0     192.168.0.107   53368 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   36366 0     192.168.0.203   5842  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   5842  0     192.168.0.107   36366 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   38334 0     192.168.0.203   1861  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   1861  0     192.168.0.107   38334 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   60064 0     192.168.0.203   8777  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   8777  0     192.168.0.107   60064 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   33702 0     192.168.0.203   9771  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   9771  0     192.168.0.107   33702 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   33162 0     192.168.0.203   9732  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   9732  0     192.168.0.107   33162 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   41626 0     192.168.0.203   8810  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   8810  0     192.168.0.107   41626 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   58990 0     192.168.0.203   2061  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   2061  0     192.168.0.107   58990 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   49844 0     192.168.0.203   7679  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   7679  0     192.168.0.107   49844 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   44342 0     192.168.0.203   1502  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   1502  0     192.168.0.107   44342 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   38208 0     192.168.0.203   8084  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   8084  0     192.168.0.107   38208 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   44134 0     192.168.0.203   2069  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   2069  0     192.168.0.107   44134 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   39938 0     192.168.0.203   8901  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   8901  0     192.168.0.107   39938 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   45508 0     192.168.0.203   6063  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   6063  0     192.168.0.107   45508 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   43468 0     192.168.0.203   5979  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   5979  0     192.168.0.107   43468 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   38494 0     192.168.0.203   4818  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   4818  0     192.168.0.107   38494 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   58814 0     192.168.0.203   3796  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   3796  0     192.168.0.107   58814 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   47482 0     192.168.0.203   2328  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   2328  0     192.168.0.107   47482 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   34546 0     192.168.0.203   9568  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   9568  0     192.168.0.107   34546 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   33118 0     192.168.0.203   6873  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   6873  0     192.168.0.107   33118 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   38388 0     192.168.0.203   2793  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   2793  0     192.168.0.107   38388 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   40380 0     192.168.0.203   7392  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   7392  0     192.168.0.107   40380 6   4  1          40        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.107   57742 0     192.168.0.203   1564  6   2  1          60        
0306.01:36:21.414 0306.01:36:21.414 0     192.168.0.203   1564  0     192.168.0.107   57742 6   4  1          40        
0306.01:36:21.416 0306.01:36:21.416 0     192.168.0.107   50116 0     192.168.0.203   3299  6   2  1          60        
0306.01:36:21.416 0306.01:36:21.416 0     192.168.0.203   3299  0     192.168.0.107   50116 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   49966 0     192.168.0.203   8252  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   8252  0     192.168.0.107   49966 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   44116 0     192.168.0.203   4531  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   4531  0     192.168.0.107   44116 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   51156 0     192.168.0.203   3022  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   3022  0     192.168.0.107   51156 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   35428 0     192.168.0.203   4488  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   4488  0     192.168.0.107   35428 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   54746 0     192.168.0.203   3203  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   3203  0     192.168.0.107   54746 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   35324 0     192.168.0.203   6248  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   6248  0     192.168.0.107   35324 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   39748 0     192.168.0.203   7256  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   7256  0     192.168.0.107   39748 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   54808 0     192.168.0.203   6188  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   6188  0     192.168.0.107   54808 6   4  1          40        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.107   37404 0     192.168.0.203   1931  6   2  1          60        
0306.01:36:21.418 0306.01:36:21.418 0     192.168.0.203   1931  0     192.168.0.107   37404 6   4  1          40        
